Title,Image,Category,Price,Price1,sales_count,ratings,review_counts
Frazier Suction Tube 15FR (5.00mm) Tip 7.6″ Aspirator Instrument | SM3759,https://surgicalmart.com/wp-content/uploads/2023/01/frazier-suction-tube-15fr-surgicalmart-247x247.jpg,ent instruments,21.56,11.86,98,3.2,432
"5 Frazier Suction Tube Set 6FR, 7FR, 8FR, 9FR & 10FR | SM3765",https://surgicalmart.com/wp-content/uploads/2023/01/5-frazier-suction-tubes-set-surgicalmart-247x247.jpg,ent instruments,39.75,21.86,65,3.0,125
Buck Ear Curette 6.5″ Straight Sharp Ring Blade Size #00 | SM5222,,ent instruments,14.52,7.99,62,1.3,13
Adson Suction Tube 6″ with Finger Valve & Obturator 11 FR (3.6mm) | SM4995,,ent instruments,16.35,8.99,59,3.0,28
4 Frazier Suction Tubes 11FR (3.67mm) Tip 7.6″ Aspirator Instrument | SM3768,,ent instruments,29.53,16.24,54,4.7,19
"6 Frazier Suction Tube Set 6FR, 7FR, 8FR, 9FR, 11FR, & 12FR | SM3763",,ent instruments,45.44,24.99,38,1.3,207
6 Pcs Otoscope Alligator Forcep Adson Baynote & Curette Ear Wax Cleaning Kit | SM5229,,ent instruments,72.7,39.99,17,3.8,294
Frazier Suction Tube 12FR (4.00mm) Tip 7.6″ Aspirator Instrument | SM3757,,ent instruments,20.44,11.24,14,4.8,104
"3 Pcs Pean Hemostat Set 6″, 8″, 10″ – Curved | SM4631",,fishing,27.25,14.99,624,4.0,4
Ferguson Gall Stone Scoop 9 1/2″ Double Ended Large | SM4972,,gall bladder surgical instruments,19.99,10.99,978,1.9,446
Randall Kidney Stone Forceps 8.25″ Half Curved | SM2942,https://surgicalmart.com/wp-content/uploads/2023/01/randall-kidney-stone-forceps-8-25-half-curved-surgicalmart-247x247.jpg,gall bladder surgical instruments,25.45,13.99,911,2.7,211
Randall Kidney Stone Forceps 9.25″ Quarter Curved | SM2944,,gall bladder surgical instruments,25.45,13.99,651,1.7,123
9 Pcs Bakes Common Duct Dilators Set 3mm-11mm Single Ended | SM4452,https://surgicalmart.com/wp-content/uploads/2025/01/bakes-common-duct-dilators-9pcs-set-surgicalmart-247x247.jpg,gall bladder surgical instruments,54.52,29.99,650,3.9,432
Lahey Gall Duct Forceps 9″ Curved Longitudinal Serrated Jaws | SM4959,,gall bladder surgical instruments,19.99,10.99,629,2.8,132
"3 Ferguson Gallstone Scoop Set 9.5″ Double Ended Small, Medium & Large | SM4975",https://surgicalmart.com/wp-content/uploads/2024/07/3-ferguson-gallstone-scoop-set-double-ended-9-5-s-m-l-surgicalmart-247x247.jpg,gall bladder surgical instruments,45.45,24.99,611,2.0,437
Ferguson Gall Stone Scoop 9 1/2″ Double Ended Small | SM4974,https://surgicalmart.com/wp-content/uploads/2024/07/ferguson-gallstone-scoop-double-ended-9-1-2-small-surgicalmart-247x247.jpg,gall bladder surgical instruments,16.35,8.99,549,3.3,220
4 Randall Kidney Stone Forceps Set – Serrated Jaws | SM2946,https://surgicalmart.com/wp-content/uploads/2023/01/randall-kidney-stone-forceps-4-pcs-set-surgicalmart-247x247.jpg,gall bladder surgical instruments,79.99,43.99,306,4.2,342
Ferguson Gall Stone Scoop 9 1/2″ Double Ended Medium | SM4973,https://surgicalmart.com/wp-content/uploads/2024/07/ferguson-gallstone-scoop-double-ended-9-1-2-medium-surgicalmart-247x247.jpg,gall bladder surgical instruments,18.15,9.99,285,3.9,313
4 Randall Kidney Stone Forceps 8.25″ Half Curved | SM2947,https://surgicalmart.com/wp-content/uploads/2023/01/4-randall-kidney-stone-forceps-set-half-curved-surgicalmart-247x247.jpg,gall bladder surgical instruments,78.15,42.99,259,2.2,389
Randall Kidney Stone Forceps 7.5″ Full Curved | SM2943,,gall bladder surgical instruments,25.45,13.99,245,4.0,498
Lahey Gall Duct Forceps 7.5″ Curved Longitudinal Serrated Jaws | SM4960,https://surgicalmart.com/wp-content/uploads/2024/07/lahey-gall-duct-forceps-7-5-curved-longitudinal-serrated-jaws-surgicalmart-247x247.jpg,gall bladder surgical instruments,18.15,9.99,120,3.1,140
Randall Kidney Stone Forceps 7.75″ Three Quarter Curved | SM2945,,gall bladder surgical instruments,25.45,13.99,52,1.2,354
13 Pcs Bakes Common Duct Dilators Set 1mm-13mm Single Ended | SM4453,https://surgicalmart.com/wp-content/uploads/2025/01/13-backes-gall-duct-dilators-set-surgicalmart-247x247.jpg,gall bladder surgical instruments,72.7,39.99,38,3.6,192
6 Pcs Minor Surgery Dissecting Student Kit AB1019 | SM2693,,general,18.15,9.99,975,4.0,449
9 Pcs Dissecting Student Kit with Carrying Case AB1025 | SM2699,,general,23.62,12.99,893,2.3,174
13 Pcs Minor Surgery Dissecting Kit | SM2698,,general,23.62,12.99,838,2.5,271
160 Pcs Advanced Dissection Set Biology Lab Anatomy Dissecting Kit | SM3343,https://surgicalmart.com/wp-content/uploads/2022/11/160-pcs-advanced-dissection-kit-surgicalmart-247x247.jpg,general,125.45,69.99,799,3.4,264
Medical Skin Suture Practice Silicone Pad | SM2629,https://surgicalmart.com/wp-content/uploads/2022/06/suture-practice-pad-surgicalmart-247x247.jpg,general,20.89,11.49,797,4.8,449
7 Pcs Minor Surgery Dissecting Student Kit AB1021 | SM2694,,general,19.99,10.99,761,3.2,324
41 Pcs Suture Practice Kit with Pad for Medical Veterinary Students| SM2624,https://surgicalmart.com/wp-content/uploads/2022/06/41pcs-suture-practice-kit-with-pad-surgicalmart-247x247.jpg,general,65.45,35.99,744,4.6,129
7 Pcs Minor Surgery Dissecting Student Kit AB1023 | SM2695,,general,19.99,10.99,660,1.7,391
19 Pcs Suture Practice Kit with Pad for Medical Veterinary Students | SM2626,https://surgicalmart.com/wp-content/uploads/2022/06/19pcs-suture-practice-kit-with-pad-surgicalmart-247x247.jpg,general,50.89,27.99,600,1.3,175
30 Pcs Advanced Dissecting Kit Biology Lab Anatomy Dissection Set | SM3342,https://surgicalmart.com/wp-content/uploads/2022/11/30-pcs-advanced-dissection-kit-surgicalmart-247x247.jpg,general,32.7,17.99,569,1.6,122
6 Pcs Dissecting Instrument Student Kit | SM2697,https://surgicalmart.com/wp-content/uploads/2022/01/6pcs-dissecting-instruments-student-kit-surgicalmart-247x247.jpg,general,16.35,8.99,555,1.1,364
7 Pcs Dissecting Instrument Student Kit | SM2691,,general,16.35,8.99,496,4.1,170
15 Pcs Suture Practice Kit with FREE Pad for Suture Training | SM2628,,general,45.45,24.99,336,3.3,498
5 Pcs Student Dissecting Kit | SM2690,,general,13.62,7.49,333,3.3,405
25 Pcs Complete Suture Practice Kit for Suture Training | SM2864,https://surgicalmart.com/wp-content/uploads/2023/04/25-Pcs-suture-practice-kit-surgicalmart-247x247.jpg,general,54.52,29.99,276,4.2,83
6 Pcs Dissecting Instrument Student Kit AB1357 | SM2692,,general,16.35,8.99,269,1.4,296
52 Pcs Suture Practice Kit with Pad for Medical Students | SM2623,https://surgicalmart.com/wp-content/uploads/2022/06/52pcs-suture-practice-kit-with-pad-surgicalmart-247x240.jpg,general,69.08,37.99,172,3.1,395
32 Pcs Suture Practice Kit with Pad for Medical Veterinary Students | SM2625,https://surgicalmart.com/wp-content/uploads/2022/06/32pcs-suture-practice-kit-with-pad-surgicalmart-247x247.jpg,general,63.62,34.99,153,3.5,188
59 Pcs Practice Suture Kit with Pad for Medical Veterinary  Students| SM2621,https://surgicalmart.com/wp-content/uploads/2022/06/59pcs-suture-practice-kit-with-pad-surgicalmart-247x247.jpg,general,72.7,39.99,136,1.9,480
27 Pcs Suture Practice Kit with Pad for Medical Veterinary Students | SM2622,https://surgicalmart.com/wp-content/uploads/2022/06/27pcs-suture-practice-kit-with-pad-surgicalmart-247x247.jpg,general,58.15,31.99,90,2.1,444
10 Pcs Dissecting Student Kit with Carrying Pouch | SM2696,https://surgicalmart.com/wp-content/uploads/2022/01/10pcs-dissecting-instruments-student-kit-surgicalmart-1-247x247.jpg,general,21.8,11.99,87,4.3,36
15 Pcs Practice Suture Training Kit for Medical Veterinary | SM2627,,general,36.13,19.86,86,2.9,283
Sims Uterine Curette 11″ (27.9cm) Sharp Blade Size #1 | SM3203,,gynecology,15.88,8.74,997,3.0,108
Chelsea Eaton Anal Rectal Speculum 32mm Large | SM2483,https://surgicalmart.com/wp-content/uploads/2022/07/chelsea-eaton-anal-rectal-speculum-large-32-mm-surgicalmart-247x247.jpg,gynecology,29.08,15.99,996,2.6,339
2 Schroeder Braun Uterine Tenaculum Forceps 9.5″ Straight | SM3244,https://surgicalmart.com/wp-content/uploads/2022/10/2-schroeder-braun-uterine-tenaculum-forcep-9-5-straight-surgicalmart-247x247.jpg,gynecology,35.1,19.99,993,4.2,264
"8 Sims Uterine Curettes 11″ Sharp Blades Size 00, 0, 1, 2, 3, 4, 5 & 6 | SM3210",https://surgicalmart.com/wp-content/uploads/2022/09/sims-uterine-curettes-8pcs-set-surgicalmart-1-247x247.jpg,gynecology,68.13,37.48,991,3.3,191
Hill-Ferguson Rectal Retractor 8 3/5″ Medium Blade 2.6×7cm | SM2576,https://surgicalmart.com/wp-content/uploads/2022/08/hill-ferguson-rectal-retractor-medium-blade-surgicalmart-247x247.jpg,gynecology,41.8,22.99,991,2.2,448
20 Pcs Graves Vaginal Speculum Small | SM4303,https://surgicalmart.com/wp-content/uploads/2023/03/20-graves-speculum-small-surgicalmart-247x247.jpg,gynecology,290.89,159.99,975,4.1,446
3 Foerster Sponge Holding Forceps 9.5″ Straight Serrated | SM3239,https://surgicalmart.com/wp-content/uploads/2022/10/3-sponge-forceps-9-5-straight-serrated-jaws-surgicalmart-247x247.jpg,gynecology,34.06,18.74,974,3.5,406
5 Pcs Graves Vaginal Speculum Large | SM4311,https://surgicalmart.com/wp-content/uploads/2023/03/5-graves-vaginal-speculum-large-surgicalmart-247x247.jpg,gynecology,99.99,54.99,973,1.5,374
Foerster Sponge Forceps 7″ Curved Smooth Jaws | SM3232,https://surgicalmart.com/wp-content/uploads/2022/10/foerster-sponge-forceps-7-curved-smooth-jaws-surgicalmart-247x247.jpg,gynecology,15.88,8.74,971,4.7,80
"4 Gomco Circumcision Clamp Set 1.1, 2.1, 2.6, 2.9cm Urology Instrument | SM3523",https://surgicalmart.com/wp-content/uploads/2022/11/gomco-circumcision-clamp-4pcs-set-11mm-29mm-surgicalmart-247x247.jpg,gynecology,127.25,89.99,969,1.8,441
5 Pcs Pederson Vaginal Speculum Small | SM3276,https://surgicalmart.com/wp-content/uploads/2023/03/5-pederson-vaginal-speculum-small-surgicalmart-247x247.jpg,gynecology,81.8,44.99,968,4.4,427
3 Graves LLETZ LEEP Blue Coated Vaginal Speculum Medium| SM3273,https://surgicalmart.com/wp-content/uploads/2023/01/3-blue-coated-graves-vaginal-speculum-medium-surgicalmart-247x247.jpg,gynecology,127.25,69.99,964,4.9,400
Kogan Non-Conductive Endocervical Speculum 9.5″ Blue Coated | SM2645,https://surgicalmart.com/wp-content/uploads/2022/08/kogan-endocervical-speculum-forcep-9-5-blue-coated-gold-surgicalmart-247x247.jpg,gynecology,54.52,29.99,963,3.1,369
5 Pcs Graves Vaginal Speculum Extra Large | SM4316,,gynecology,127.25,69.99,962,1.2,456
Gomco Circumcision Clamp 1.2cm Urology Instrument | SM3513,https://surgicalmart.com/wp-content/uploads/2022/11/gomco-circumcision-clamp-12mm-urology-instruments-surgicalmart-247x247.jpg,gynecology,27.25,14.99,957,1.4,315
9 Pcs Gynecology Surgical Instruments Set Kit | SM4327,https://surgicalmart.com/wp-content/uploads/2023/06/9-pcs-gynecology-surgical-instruments-set-kit-surgicalmart-247x247.jpg,gynecology,90.89,49.99,957,2.7,398
3 Pcs Pederson Vaginal Speculum Set | SM1737,https://surgicalmart.com/wp-content/uploads/2017/05/3-pederson-speculum-set-small-medium-large-surgicalmart-247x247.jpg,gynecology,50.89,27.99,948,1.1,465
BOZEMAN Uterine Dressing Forceps 10″ (25.4cm) Double Curved | SM3252,https://surgicalmart.com/wp-content/uploads/2022/11/bozeman-uterine-dressing-forceps-10-double-curved-surgicalmart-247x247.jpg,gynecology,20.44,11.24,943,3.2,48
2 Foerster Sponge Holding Forceps 7″ & 9.5″ Curved Serrated | SM3237,https://surgicalmart.com/wp-content/uploads/2022/10/sponge-holding-forceps-curved-serrated-2pcs-set-surgicalmart-247x247.jpg,gynecology,29.08,15.99,942,4.3,156
Thomas Uterine Curette 11″ (27.9cm) Blunt Blade Size #5 | SM4344,https://surgicalmart.com/wp-content/uploads/2024/02/thomas-uterine-curette-blunt-size-5-surgicalmart-247x247.jpg,gynecology,16.35,8.99,940,1.5,71
"4 Graves Vaginal Speculum Small, Medium, Large & X-Large | SM2643",https://surgicalmart.com/wp-content/uploads/2022/10/4-graves-speculums-small-medium-large-x-large-surgicalmart-247x247.jpg,gynecology,81.8,44.99,930,3.6,200
3 Blue Coated LLETZ LEEP Pederson Vaginal Speculum Small | SM3281,https://surgicalmart.com/wp-content/uploads/2023/03/3-pederon-speculum-blue-coated-small-surgicalmart-247x247.jpg,gynecology,127.25,69.99,930,3.1,433
"3 Hemorrhoid Suction Ligator Set Angled Up, Down and Straight | SM4353",,gynecology,254.52,139.99,929,4.7,314
Sims Uterine Curette 11″ (27.9cm) Sharp Blade Size #3 | SM3205,https://surgicalmart.com/wp-content/uploads/2022/09/sims-uterine-curette-sharp-blades-size-3-surgicalmart-247x247.jpg,gynecology,15.88,8.74,928,2.6,442
Double Ended Pratt Uterine Dilator 33/35 FR | SM1693,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1693-247x247.jpg,gynecology,26.24,14.43,928,1.6,468
5 Duplay Uterine Tenaculum Forceps 10″ (25cm) Double Curved | SM3250,https://surgicalmart.com/wp-content/uploads/2022/10/5-pcs-duplay-tenaculum-forceps-10-double-curved-surgicalmart-247x247.jpg,gynecology,68.13,37.49,921,2.0,449
50 Pcs Graves Vaginal Speculum Small | SM4304,https://surgicalmart.com/wp-content/uploads/2023/03/50-graves-speculum-small-surgicalmart-247x247.jpg,gynecology,709.08,389.99,919,1.2,434
Jackson Vaginal Retractor 7″ (17.8 cm) Blade 1.5″x3.5″ | SM2573,,gynecology,20.44,11.24,915,3.8,466
Thomas Uterine Curette 11″ (27.9cm) Blunt Blade Size #3 | SM4342,https://surgicalmart.com/wp-content/uploads/2024/02/thomas-uterine-curette-blunt-size-3-surgicalmart-247x247.jpg,gynecology,16.35,8.99,915,1.8,382
3 Foerster Sponge Holding Forceps 9.5″ Curved Serrated | SM3238,https://surgicalmart.com/wp-content/uploads/2022/10/3-sponge-forceps-9-5-curved-serrated-jaws-surgicalmart-247x247.jpg,gynecology,34.06,18.74,915,3.7,380
Chelsea Eaton Anal Rectal Speculum 22mm Small | SM2484,https://surgicalmart.com/wp-content/uploads/2022/07/chelsea-eaton-anal-rectal-speculum-small-22-mm-surgicalmart-247x247.jpg,gynecology,27.25,14.99,914,4.1,417
Cusco Vaginal Speculum Swiss Pattern | SM1687,https://surgicalmart.com/wp-content/uploads/2017/06/SurgicalMart-SM1687-247x247.jpg,gynecology,29.49,16.21,913,3.0,387
6 Pcs Hank Uterine Dilator Set 11″ Curved Double Ended 11/12FR – 21/22FR | SM2465,https://surgicalmart.com/wp-content/uploads/2022/06/hank-uterine-dilator-6-pcs-set-11-curved-double-ended-surgicalmart-247x247.jpg,gynecology,41.8,22.99,910,3.0,385
Graves Vaginal Speculum Small | SM1699,https://surgicalmart.com/wp-content/uploads/2017/05/graves-speculum-small-surgicalmart-247x247.jpg,gynecology,18.15,9.99,899,2.4,346
T/C Heaney Needle Holder 8″ (20.3cm) Curved Serrated Jaws | SM5142,https://surgicalmart.com/wp-content/uploads/2024/09/tc-heaney-needle-holder-8-curved-serrated-jaws-surgicalmart-247x247.jpg,gynecology,23.62,12.99,897,2.1,475
3 Blue Coated LLETZ LEEP Pederson Vaginal Speculum X-Large | SM3284,,gynecology,154.52,84.99,890,2.7,482
50 Pcs Pederson Vaginal Speculum Small | SM3279,,gynecology,709.08,389.99,887,1.2,352
1 Pc Bakes Rosebud Urethral Sounds 9mm | SM1669,,gynecology,16.86,9.28,885,1.7,327
Graves Left Side Open Vaginal Speculum Medium | SM2447,https://surgicalmart.com/wp-content/uploads/2022/05/graves-vaginal-speculum-left-side-opening-surgicalmart-1-247x247.jpg,gynecology,20.38,11.21,884,1.5,273
Kelly Anoscope Proctoscope 22 x 200mm Rectal Speculum | SM2557,https://surgicalmart.com/wp-content/uploads/2022/07/kelly-proctoscope-22x200mm-rectal-speculum-surgicalmart-247x247.jpg,gynecology,41.8,22.99,881,4.1,325
6 Pcs Thomas Uterine Curettes Set 11″ Blunt Blade on Malleable Shanks | SM4337,,gynecology,65.45,35.99,881,4.8,355
4 Pcs Graves LLETZ LEEP Blue Coated Vaginal Speculum Set | SM3271,https://surgicalmart.com/wp-content/uploads/2023/01/4-graves-speculum-blue-coated-set-surgicalmart-247x247.jpg,gynecology,172.7,94.99,880,5.0,388
50 Pcs Graves Vaginal Speculum Large | SM4314,https://surgicalmart.com/wp-content/uploads/2023/03/50-graves-vaginal-speculum-large-surgicalmart-247x247.jpg,gynecology,727.25,399.99,880,3.5,202
Semm Vaginal Speculum Medium 100mmx17mm | SM2647,,gynecology,38.15,20.99,878,2.4,191
"Set of 3 Sims Vaginal Speculum Single Ended Small, Medium, Large | SM2460",https://surgicalmart.com/wp-content/uploads/2022/07/3-sims-vaginal-speculum-single-ended-set-surgicalmart-247x247.jpg,gynecology,90.88,49.99,867,4.9,460
6 Pcs Vaginal Exam Kit | SM4331,https://surgicalmart.com/wp-content/uploads/2024/01/vaginal-exam-kit-6pcs-set-surgicalmart-247x247.jpg,gynecology,79.99,43.99,864,3.1,133
Jackson Vaginal Retractor 7″ (17.8 cm) Blade 1.5″x4″ | SM2574,https://surgicalmart.com/wp-content/uploads/2022/08/jackson-vaginal-retractor-large-7-surgicalmart-247x247.jpg,gynecology,20.44,11.24,863,1.9,239
8 Pcs Dittel Urethral Sounds Set 11.5″ Single Ended Urology Instruments | SM2467,https://surgicalmart.com/wp-content/uploads/2022/06/dittel-urethral-sounds-dilator-8-pcs-set-single-ended-surgicalmart-247x247.jpg,gynecology,36.35,19.99,862,1.8,426
5 Sims Uterine Scissors Set 8″ Straight | SM3268,https://surgicalmart.com/wp-content/uploads/2023/01/5-sims-uterine-scissors-8inch-surgicalmart-247x247.jpg,gynecology,56.81,31.24,862,1.1,425
Hegar Uterine Dilator 5mm-6mm Double Ended 7.5″ (19.1cm) | SM1712,https://surgicalmart.com/wp-content/uploads/2017/05/hegar-uterine-dilator-5mm-6mm-double-ended-surgicalmart-247x247.jpg,gynecology,16.35,8.99,860,3.0,424
Hudson Brace Hand Drill 10″ (25.4cm) | SM5050,,hand drill,63.62,34.99,663,3.9,358
Hudson Brace 11″ (27.9cm) with Improved Snap-Lock Chuck | SM5051,,hand drill,65.45,35.99,387,1.6,410
"6 Pcs Ultimate Hemostat Forceps Set 5″, 6.25″ & 8″ with Carrying Case | SM4629",https://surgicalmart.com/wp-content/uploads/2024/01/6pcs-ultimate-hemostat-forceps-set-with-case-kit1-surgicalmart-247x247.jpg,hemostatic forceps,34.52,18.99,994,1.8,406
2 Pcs Carmalt Forceps Set 8″ (20.3cm) Straight & Curved | SM4692,https://surgicalmart.com/wp-content/uploads/2024/03/2-rochester-carmalt-forceps-8-straight-curved-surgicalmart-247x247.jpg,hemostatic forceps,32.7,17.99,986,3.0,411
2 Spencer Wells Forceps 7″ Straight & Curved | SM1765,,hemostatic forceps,29.08,15.99,984,4.9,410
Rochester Pean Hemostat Forceps 6.25″ Straight | SM2742,https://surgicalmart.com/wp-content/uploads/2022/08/rochester-pean-hemostat-forceps-16-5-inches-straight-surgicalmart-247x247.jpg,hemostatic forceps,16.35,8.99,977,3.4,299
Fishing Hemostat Forceps 8″ Straight Locking Clamps| SM2748,https://surgicalmart.com/wp-content/uploads/2022/08/fishing-hemostat-forceps-8-straight-pean-forcep-clamps-surgicalmart-247x247.jpg,hemostatic forceps,19.99,10.99,968,4.2,398
Pean Hemostat 14″ Straight Fishing Forceps Locking Clamps| SM2922,,hemostatic forceps,34.52,18.99,961,2.5,194
2 Rochester Pean Hemostat Forceps 14cm Straight & Curved | SM1763,https://surgicalmart.com/wp-content/uploads/2017/05/rochester-pean-hemostat-forceps-14cm-2pcs-set-straight-curved-surgicalmart-247x247.jpg,hemostatic forceps,20.44,11.24,947,4.9,433
10 Pcs Mosquito Hemostat Forceps Set 5″ Straight | SHM0022,https://surgicalmart.com/wp-content/uploads/2025/01/mosquito-hemostat-forceps-straight-surghausmedical-247x247.jpg,hemostatic forceps,25.45,13.99,932,3.4,412
5 Pcs Hartmann Mosquito Hemostat Forceps Set 3.5″ Straight | SM2684,https://surgicalmart.com/wp-content/uploads/2022/07/5pcs-hartman-mosquito-hemostat-forceps-3-5-straight-surgicalmart-247x247.jpg,hemostatic forceps,17.94,9.86,926,2.5,416
Ferguson Angiotribe Forceps 7.5″ Straight Serrated Jaws | SM4612,https://surgicalmart.com/wp-content/uploads/2023/11/ferguson-angiotribe-forceps-7-5inch-straight-surgicalmart-247x247.jpg,hemostatic forceps,19.99,10.99,925,2.1,417
Pean Hemostat 14″ Curved Fishing Forceps Locking Clamps| SM2923,,hemostatic forceps,34.52,18.99,906,2.0,485
10 Hartmann Mosquito Hemostat Forceps 3.5″ Straight Curved | SM2686,https://surgicalmart.com/wp-content/uploads/2022/07/10-hartman-mosquito-hemostat-forceps-3-5-straight-curved-surgicalmart-247x247.jpg,hemostatic forceps,27.25,14.99,902,1.7,497
Crile Forceps 14cm Straight | SM1748,https://surgicalmart.com/wp-content/uploads/2017/05/crile-forceps-14cm-straight-fishing-hemostat-surgicalmart-247x247.jpg,hemostatic forceps,13.61,7.49,884,1.9,394
10 Pcs Mosquito Hemostat Locking Forceps 5″ Straight | SM4433,https://surgicalmart.com/wp-content/uploads/2023/05/mosquito-hemostat-straight-10pcs-set-surgicalmart-247x247.jpg,hemostatic forceps,23.62,12.99,882,2.9,432
Rochester Pean Hemostat Forceps 18″ Curved Locking Clamps | SM2927,https://surgicalmart.com/wp-content/uploads/2022/08/pean-hemostat-forceps-18-curved-fishing-locking-clamps-surgicalmart-247x247.jpg,hemostatic forceps,43.62,23.99,869,2.8,105
6 Pcs Ultimate Hemostat Kit 3.5″ 5″ & 5.5″ with Carrying Case | SM4630,https://surgicalmart.com/wp-content/uploads/2024/01/6pcs-ultimate-hemostat-set-kit3-surgicalmart-247x247.jpg,hemostatic forceps,29.08,15.99,864,4.0,97
